order_id,carrier,promised_date,delivered_date,on_time,delivery_cost
O001868,EconomyBox,2025-03-29,2025-03-30,0,4.08
O001869,BalticPost,2025-08-01,2025-07-31,1,3.65
O001870,BalticPost,2025-05-19,2025-05-21,0,4.39
O001871,BalticPost,2025-02-27,2025-02-26,1,4.71
O001872,BalticPost,2025-06-21,2025-06-20,1,5.58
O001873,FastShip,2025-07-24,2025-07-24,1,5.81
O001874,EconomyBox,2025-07-08,2025-07-08,1,5.19
O001875,FastShip,2025-08-22,2025-08-21,1,6.0
O001876,BalticPost,2025-05-06,2025-05-05,1,3.91
O001877,BalticPost,2025-01-11,2025-01-10,1,5.81
O001878,EconomyBox,2025-05-28,2025-06-01,0,4.77
O001879,EconomyBox,2025-05-16,2025-05-18,0,2.97
O001880,EconomyBox,2025-06-11,2025-06-11,1,2.99
O001881,FastShip,2025-06-13,2025-06-12,1,4.99
O001882,EconomyBox,2025-07-06,2025-07-06,1,2.92
O001883,BalticPost,2025-05-09,2025-05-08,1,4.0
O001884,FastShip,2025-06-13,2025-06-13,1,4.97
O001885,EconomyBox,2025-06-14,2025-06-13,1,3.28
O001886,FastShip,2025-01-27,2025-01-26,1,4.79
O001887,FastShip,2025-03-03,2025-03-02,1,4.77
O001888,BalticPost,2025-09-17,2025-09-16,1,3.89
O001889,BalticPost,2025-09-17,2025-09-19,0,5.94
O001890,BalticPost,2025-08-11,2025-08-11,1,4.17
O001891,EconomyBox,2025-07-22,2025-07-21,1,4.36
O001892,BalticPost,2025-09-07,2025-09-07,1,5.01
O001893,EconomyBox,2025-09-14,2025-09-14,1,3.66
O001894,FastShip,2025-09-22,2025-09-21,1,5.13
O001895,BalticPost,2025-01-13,2025-01-13,1,4.34
O001896,EconomyBox,2025-06-24,2025-06-23,1,3.47
O001897,BalticPost,2025-08-06,2025-08-05,1,3.51
O001898,BalticPost,2025-09-14,2025-09-14,1,3.73
O001899,FastShip,2025-07-31,2025-07-31,1,7.09
O001900,BalticPost,2025-09-17,2025-09-17,1,5.74
O001901,FastShip,2025-05-16,2025-05-15,1,5.68
O001902,EconomyBox,2025-01-28,2025-01-27,1,2.98
O001903,BalticPost,2025-04-26,2025-04-25,1,5.03
O001904,FastShip,2025-08-21,2025-08-20,1,5.16
O001905,BalticPost,2025-07-19,2025-07-18,1,4.09
O001906,BalticPost,2025-01-12,2025-01-11,1,5.5
O001907,BalticPost,2025-01-31,2025-01-30,1,3.56
O001908,BalticPost,2025-02-19,2025-02-19,1,4.27
O001909,FastShip,2025-10-20,2025-10-20,1,7.05
O001910,EconomyBox,2025-07-13,2025-07-12,1,5.03
O001911,BalticPost,2025-08-30,2025-08-30,1,5.88
O001912,EconomyBox,2025-10-30,2025-10-29,1,3.53
O001913,FastShip,2025-03-03,2025-03-03,1,5.67
O001914,FastShip,2025-03-26,2025-03-25,1,4.83
O001915,EconomyBox,2025-09-21,2025-09-21,1,4.39
O001916,FastShip,2025-04-15,2025-04-14,1,6.71
O001917,BalticPost,2025-05-09,2025-05-09,1,5.97
O001918,BalticPost,2025-08-26,2025-08-26,1,5.6
O001919,FastShip,2025-04-04,2025-04-04,1,4.78
O001920,FastShip,2025-02-19,2025-02-19,1,6.44
O001921,FastShip,2025-09-24,2025-09-24,1,5.29
O001922,FastShip,2025-05-21,2025-05-21,1,5.91
O001923,BalticPost,2025-09-02,2025-09-01,1,3.52
O001924,FastShip,2025-09-24,2025-09-25,0,5.58
O001925,EconomyBox,2025-03-05,2025-03-05,1,5.04
O001926,EconomyBox,2025-04-30,2025-04-30,1,4.03
O001927,BalticPost,2025-08-14,2025-08-16,0,5.56
O001928,EconomyBox,2025-09-01,2025-08-31,1,4.06
O001929,BalticPost,2025-07-20,2025-07-22,0,4.18
O001930,FastShip,2025-09-06,2025-09-06,1,4.51
O001931,EconomyBox,2025-09-04,2025-09-04,1,3.79
O001932,BalticPost,2025-06-08,2025-06-07,1,4.76
O001933,EconomyBox,2025-06-14,2025-06-14,1,5.02
O001934,EconomyBox,2025-07-26,2025-07-26,1,3.15
O001935,EconomyBox,2025-10-22,2025-10-21,1,3.26
O001936,FastShip,2025-11-09,2025-11-09,1,4.49
O001937,FastShip,2025-08-26,2025-08-25,1,4.81
O001938,BalticPost,2025-04-21,2025-04-20,1,5.2
O001939,EconomyBox,2025-07-25,2025-07-24,1,2.9
O001940,EconomyBox,2025-08-24,2025-08-24,1,3.08
O001941,FastShip,2025-08-13,2025-08-12,1,5.58
O001942,BalticPost,2025-09-15,2025-09-14,1,5.19
O001943,FastShip,2025-01-15,2025-01-14,1,6.11
O001944,EconomyBox,2025-03-02,2025-03-04,0,4.39
O001945,EconomyBox,2025-07-11,2025-07-14,0,3.51
O001946,FastShip,2025-06-15,2025-06-15,1,4.51
O001947,EconomyBox,2025-09-29,2025-09-29,1,2.99
O001948,BalticPost,2025-01-04,2025-01-04,1,4.21
O001949,EconomyBox,2025-07-08,2025-07-11,0,3.62
O001950,BalticPost,2025-03-03,2025-03-02,1,4.03
O001951,BalticPost,2025-04-12,2025-04-12,1,3.46
O001952,BalticPost,2025-09-20,2025-09-20,1,4.94
O001953,BalticPost,2025-03-21,2025-03-20,1,5.04
O001954,FastShip,2025-04-24,2025-04-24,1,6.2
O001955,EconomyBox,2025-05-23,2025-05-22,1,3.37
O001956,BalticPost,2025-09-28,2025-09-28,1,4.21
O001957,BalticPost,2025-01-10,2025-01-10,1,4.5
O001958,FastShip,2025-09-02,2025-09-01,1,5.05
O001959,EconomyBox,2025-01-12,2025-01-12,1,3.8
O001960,BalticPost,2025-07-18,2025-07-17,1,5.94
O001961,BalticPost,2025-10-29,2025-10-29,1,4.68
O001962,EconomyBox,2025-02-04,2025-02-04,1,4.15
O001963,BalticPost,2025-04-20,2025-04-19,1,4.69
O001964,EconomyBox,2025-05-22,2025-05-24,0,4.03
O001965,FastShip,2025-06-13,2025-06-13,1,6.88
O001966,BalticPost,2025-03-14,2025-03-13,1,5.45
O001967,FastShip,2025-04-13,2025-04-13,1,5.51
O001968,BalticPost,2025-05-04,2025-05-04,1,4.84
O001969,BalticPost,2025-06-22,2025-06-21,1,4.65
O001970,BalticPost,2025-07-15,2025-07-14,1,5.08
O001971,FastShip,2025-10-10,2025-10-12,0,4.35
O001972,BalticPost,2025-11-11,2025-11-11,1,4.58
O001973,BalticPost,2025-12-17,2025-12-17,1,3.95
O001974,BalticPost,2025-12-21,2025-12-21,1,4.42
O001975,BalticPost,2025-05-24,2025-05-23,1,5.29
O001976,BalticPost,2025-10-29,2025-10-31,0,4.72
O001977,FastShip,2025-04-23,2025-04-22,1,6.23
O001978,BalticPost,2025-04-30,2025-04-30,1,5.6
O001979,FastShip,2025-01-19,2025-01-18,1,5.66
O001980,FastShip,2025-05-24,2025-05-23,1,4.48
O001981,BalticPost,2025-08-25,2025-08-25,1,5.29
O001982,EconomyBox,2025-09-20,2025-09-20,1,4.87
O001983,BalticPost,2025-09-11,2025-09-10,1,4.33
O001984,FastShip,2025-05-10,2025-05-10,1,4.99
O001985,FastShip,2025-01-10,2025-01-11,0,6.21
O001986,FastShip,2025-03-10,2025-03-10,1,5.65
O001987,BalticPost,2025-01-22,2025-01-22,1,3.44
O001988,BalticPost,2025-08-18,2025-08-17,1,4.68
O001989,FastShip,2025-09-15,2025-09-14,1,5.63
O001990,FastShip,2025-11-04,2025-11-03,1,4.87
O001991,BalticPost,2025-08-28,2025-08-27,1,4.15
O001992,EconomyBox,2025-09-21,2025-09-20,1,3.21
O001993,EconomyBox,2025-10-23,2025-10-23,1,3.35
O001994,BalticPost,2025-11-16,2025-11-16,1,3.98
O001995,FastShip,2025-11-17,2025-11-17,1,4.87
O001996,BalticPost,2025-06-04,2025-06-07,0,5.94
O001997,FastShip,2025-05-03,2025-05-02,1,4.38
O001998,FastShip,2025-02-18,2025-02-18,1,4.25
O001999,EconomyBox,2025-10-01,2025-09-30,1,3.17
O002000,BalticPost,2025-09-29,2025-09-28,1,3.55
O002001,FastShip,2025-06-17,2025-06-17,1,5.88
O002002,BalticPost,2025-07-11,2025-07-10,1,5.0
O002003,EconomyBox,2025-06-03,2025-06-04,0,4.24
O002004,FastShip,2025-01-24,2025-01-23,1,6.77
O002005,BalticPost,2025-02-23,2025-02-23,1,4.66
O002006,BalticPost,2025-04-29,2025-04-29,1,5.0
O002007,FastShip,2025-06-15,2025-06-15,1,6.53
O002008,BalticPost,2025-03-03,2025-03-02,1,3.78
O002009,BalticPost,2025-08-13,2025-08-13,1,4.57
O002010,BalticPost,2025-06-13,2025-06-12,1,5.34
O002011,EconomyBox,2025-07-30,2025-08-02,0,3.25
O002012,FastShip,2025-05-01,2025-05-01,1,5.37
O002013,BalticPost,2025-07-13,2025-07-12,1,4.88
O002014,EconomyBox,2025-05-21,2025-05-21,1,4.13
O002015,BalticPost,2025-04-27,2025-04-27,1,4.32
O002016,BalticPost,2025-03-15,2025-03-14,1,4.24
O002017,FastShip,2025-08-15,2025-08-15,1,4.79
O002018,FastShip,2025-09-15,2025-09-15,1,4.86
O002019,FastShip,2025-02-22,2025-02-21,1,4.74
O002020,EconomyBox,2025-03-16,2025-03-15,1,4.18
O002021,BalticPost,2025-04-13,2025-04-12,1,3.63
O002022,BalticPost,2025-07-18,2025-07-19,0,5.2
O002023,BalticPost,2025-02-01,2025-01-31,1,3.83
O002024,BalticPost,2025-09-01,2025-09-01,1,3.61
O002025,BalticPost,2025-08-13,2025-08-15,0,5.16
O002026,BalticPost,2025-09-14,2025-09-18,0,4.84
O002027,EconomyBox,2025-08-13,2025-08-13,1,4.24
O002028,BalticPost,2025-01-05,2025-01-09,0,3.61
O002029,BalticPost,2025-08-05,2025-08-05,1,4.42
O002030,BalticPost,2025-09-18,2025-09-17,1,5.0
O002031,BalticPost,2025-11-04,2025-11-04,1,4.2
O002032,BalticPost,2025-08-12,2025-08-12,1,3.79
O002033,BalticPost,2025-04-16,2025-04-15,1,4.71
O002034,FastShip,2025-07-13,2025-07-13,1,5.97
O002035,BalticPost,2025-05-14,2025-05-16,0,5.12
O002036,EconomyBox,2025-06-01,2025-05-31,1,3.93
O002037,BalticPost,2025-10-06,2025-10-05,1,4.18
O002038,FastShip,2025-10-25,2025-10-25,1,5.2
O002039,EconomyBox,2025-11-21,2025-11-21,1,3.54
O002040,BalticPost,2025-12-16,2025-12-15,1,4.23
O002041,BalticPost,2025-08-04,2025-08-04,1,3.97
O002042,BalticPost,2025-02-15,2025-02-14,1,4.78
O002043,BalticPost,2025-03-30,2025-03-29,1,4.54
O002044,FastShip,2025-05-08,2025-05-07,1,5.57
O002045,FastShip,2025-05-14,2025-05-13,1,4.99
O002046,EconomyBox,2025-06-08,2025-06-08,1,3.28
O002047,FastShip,2025-02-25,2025-02-24,1,6.74
O002048,EconomyBox,2025-06-15,2025-06-14,1,4.17
O002049,BalticPost,2025-03-03,2025-03-03,1,6.07
O002050,FastShip,2025-04-10,2025-04-10,1,5.16
O002051,EconomyBox,2025-05-30,2025-05-30,1,3.46
O002052,FastShip,2025-06-18,2025-06-17,1,5.67
O002053,BalticPost,2025-06-04,2025-06-03,1,3.4
O002054,EconomyBox,2025-04-11,2025-04-11,1,3.79
O002055,BalticPost,2025-05-28,2025-05-27,1,4.48
O002056,FastShip,2025-05-29,2025-05-28,1,5.51
O002057,BalticPost,2025-08-22,2025-08-21,1,5.21
O002058,FastShip,2025-03-18,2025-03-18,1,4.57
O002059,FastShip,2025-02-04,2025-02-04,1,6.24
O002060,BalticPost,2025-09-13,2025-09-13,1,6.11
O002061,FastShip,2025-10-24,2025-10-24,1,6.64
O002062,FastShip,2025-11-18,2025-11-18,1,6.22
O002063,BalticPost,2025-06-10,2025-06-09,1,6.09
O002064,FastShip,2025-06-28,2025-06-28,1,6.16
O002065,FastShip,2025-03-20,2025-03-20,1,7.14
O002066,FastShip,2025-04-24,2025-04-23,1,6.45
O002067,FastShip,2025-09-12,2025-09-11,1,6.31
O002068,EconomyBox,2025-03-12,2025-03-15,0,4.26
O002069,BalticPost,2025-04-20,2025-04-24,0,5.09
O002070,BalticPost,2025-04-17,2025-04-16,1,4.48
O002071,EconomyBox,2025-05-12,2025-05-12,1,3.2
O002072,BalticPost,2025-06-07,2025-06-07,1,3.88
O002073,BalticPost,2025-01-08,2025-01-08,1,4.88
O002074,EconomyBox,2025-02-06,2025-02-06,1,3.98
O002075,FastShip,2025-03-05,2025-03-04,1,5.29
O002076,FastShip,2025-04-08,2025-04-07,1,4.77
O002077,EconomyBox,2025-04-03,2025-04-02,1,4.78
O002078,EconomyBox,2025-01-25,2025-01-24,1,3.41
O002079,FastShip,2025-03-31,2025-03-31,1,6.82
O002080,FastShip,2025-08-16,2025-08-16,1,4.82
O002081,FastShip,2025-09-29,2025-09-29,1,5.17
O002082,FastShip,2025-05-06,2025-05-05,1,6.41
O002083,FastShip,2025-07-09,2025-07-09,1,5.53
O002084,FastShip,2025-08-26,2025-08-26,1,5.83
O002085,BalticPost,2025-02-24,2025-02-24,1,5.21
O002086,EconomyBox,2025-03-25,2025-03-25,1,4.92
O002087,FastShip,2025-04-09,2025-04-09,1,5.48
O002088,FastShip,2025-06-24,2025-06-23,1,5.98
O002089,FastShip,2025-09-07,2025-09-06,1,4.69
O002090,FastShip,2025-10-21,2025-10-21,1,4.82
O002091,EconomyBox,2025-06-15,2025-06-15,1,4.29
O002092,BalticPost,2025-04-21,2025-04-21,1,4.75
O002093,FastShip,2025-10-29,2025-10-29,1,5.56
O002094,BalticPost,2025-04-19,2025-04-18,1,4.46
O002095,FastShip,2025-06-06,2025-06-06,1,5.89
O002096,FastShip,2025-05-25,2025-05-24,1,5.11
O002097,BalticPost,2025-07-18,2025-07-18,1,4.36
O002098,EconomyBox,2025-07-21,2025-07-21,1,4.0
O002099,FastShip,2025-07-03,2025-07-02,1,6.12
O002100,BalticPost,2025-07-06,2025-07-05,1,3.84
O002101,FastShip,2025-07-26,2025-07-25,1,5.44
O002102,BalticPost,2025-06-21,2025-06-21,1,4.06
O002103,EconomyBox,2025-02-20,2025-02-23,0,2.91
O002104,FastShip,2025-06-09,2025-06-08,1,6.18
O002105,BalticPost,2025-02-20,2025-02-19,1,4.37
O002106,BalticPost,2025-03-24,2025-03-27,0,4.67
O002107,FastShip,2025-01-31,2025-01-30,1,4.5
O002108,FastShip,2025-10-20,2025-10-20,1,6.05
O002109,EconomyBox,2025-02-23,2025-02-22,1,3.98
O002110,BalticPost,2025-03-13,2025-03-13,1,4.69
O002111,FastShip,2025-09-18,2025-09-18,1,4.72
O002112,EconomyBox,2025-10-20,2025-10-20,1,3.94
O002113,BalticPost,2025-06-30,2025-06-30,1,5.34
O002114,FastShip,2025-04-06,2025-04-05,1,5.36
O002115,BalticPost,2025-06-01,2025-06-01,1,4.5
O002116,EconomyBox,2025-09-19,2025-09-18,1,3.85
O002117,FastShip,2025-06-28,2025-06-27,1,5.31
O002118,EconomyBox,2025-07-16,2025-07-16,1,3.95
O002119,BalticPost,2025-07-21,2025-07-20,1,4.34
O002120,BalticPost,2025-02-24,2025-02-24,1,4.88
O002121,BalticPost,2025-08-12,2025-08-11,1,4.39
O002122,FastShip,2025-04-08,2025-04-07,1,5.3
O002123,BalticPost,2025-08-26,2025-08-25,1,4.19
O002124,EconomyBox,2025-10-10,2025-10-09,1,3.66
O002125,BalticPost,2025-11-25,2025-11-27,0,4.1
O002126,EconomyBox,2025-06-04,2025-06-06,0,3.17
O002127,FastShip,2025-01-31,2025-01-30,1,5.39
O002128,EconomyBox,2025-03-02,2025-03-02,1,4.27
O002129,FastShip,2025-07-29,2025-07-29,1,4.31
O002130,BalticPost,2025-08-31,2025-08-30,1,3.41
O002131,BalticPost,2025-09-13,2025-09-12,1,4.59
O002132,BalticPost,2025-10-12,2025-10-12,1,3.99
O002133,BalticPost,2025-01-30,2025-01-29,1,4.22
O002134,FastShip,2025-04-29,2025-04-28,1,4.79
O002135,FastShip,2025-05-26,2025-05-25,1,4.25
O002136,BalticPost,2025-07-10,2025-07-11,0,3.47
O002137,BalticPost,2025-07-22,2025-07-21,1,4.67
O002138,BalticPost,2025-06-05,2025-06-04,1,5.04
O002139,EconomyBox,2025-07-18,2025-07-17,1,4.47
O002140,BalticPost,2025-01-09,2025-01-09,1,4.33
O002141,FastShip,2025-01-27,2025-01-26,1,6.49
O002142,BalticPost,2025-05-07,2025-05-06,1,5.32
O002143,EconomyBox,2025-04-08,2025-04-07,1,5.1
O002144,BalticPost,2025-05-14,2025-05-14,1,6.02
O002145,BalticPost,2025-08-20,2025-08-20,1,4.18
O002146,BalticPost,2025-08-26,2025-08-26,1,5.41
O002147,EconomyBox,2025-09-25,2025-09-24,1,3.99
O002148,BalticPost,2025-02-25,2025-02-24,1,5.29
O002149,FastShip,2025-03-18,2025-03-17,1,5.9
O002150,FastShip,2025-09-30,2025-09-30,1,6.23
O002151,FastShip,2025-10-20,2025-10-20,1,6.44
O002152,EconomyBox,2025-09-06,2025-09-06,1,4.8
O002153,EconomyBox,2025-02-11,2025-02-11,1,3.24
O002154,FastShip,2025-03-25,2025-03-24,1,5.23
O002155,FastShip,2025-05-30,2025-05-29,1,5.39
O002156,BalticPost,2025-03-04,2025-03-04,1,3.66
O002157,BalticPost,2025-04-26,2025-04-25,1,5.37
O002158,FastShip,2025-04-14,2025-04-13,1,5.91
O002159,BalticPost,2025-07-29,2025-07-28,1,4.18
O002160,FastShip,2025-09-03,2025-09-02,1,5.04
O002161,EconomyBox,2025-08-14,2025-08-14,1,3.77
O002162,FastShip,2025-02-21,2025-02-21,1,6.52
O002163,FastShip,2025-07-19,2025-07-19,1,5.42
O002164,BalticPost,2025-10-14,2025-10-14,1,3.54
O002165,BalticPost,2025-09-28,2025-09-30,0,4.27
O002166,FastShip,2025-05-23,2025-05-23,1,5.86
O002167,FastShip,2025-07-07,2025-07-06,1,5.62
O002168,EconomyBox,2025-08-08,2025-08-10,0,3.87
O002169,FastShip,2025-08-30,2025-08-31,0,4.52
O002170,EconomyBox,2025-04-21,2025-04-21,1,5.31
O002171,FastShip,2025-03-20,2025-03-19,1,5.7
O002172,BalticPost,2025-04-16,2025-04-16,1,4.57
O002173,BalticPost,2025-03-08,2025-03-08,1,3.7
O002174,EconomyBox,2025-07-05,2025-07-05,1,4.91
O002175,FastShip,2025-08-10,2025-08-10,1,4.61
O002176,BalticPost,2025-09-24,2025-09-24,1,3.45
O002177,EconomyBox,2025-10-11,2025-10-11,1,3.24
O002178,BalticPost,2025-07-14,2025-07-13,1,4.42
O002179,EconomyBox,2025-04-25,2025-04-24,1,2.99
O002180,BalticPost,2025-05-20,2025-05-20,1,4.69
O002181,BalticPost,2025-09-20,2025-09-19,1,4.95
O002182,BalticPost,2025-09-28,2025-09-28,1,4.18
O002183,EconomyBox,2025-05-06,2025-05-05,1,4.7
O002184,FastShip,2025-06-03,2025-06-03,1,6.48
O002185,BalticPost,2025-07-19,2025-07-18,1,3.81
O002186,BalticPost,2025-08-09,2025-08-12,0,4.27
O002187,FastShip,2025-01-06,2025-01-05,1,6.4
O002188,BalticPost,2025-10-22,2025-10-21,1,4.34
O002189,BalticPost,2025-03-10,2025-03-10,1,4.94
O002190,BalticPost,2025-07-21,2025-07-20,1,3.58
O002191,BalticPost,2025-03-26,2025-03-25,1,4.85
O002192,FastShip,2025-03-30,2025-03-30,1,5.02
O002193,BalticPost,2025-03-16,2025-03-15,1,4.14
O002194,FastShip,2025-01-30,2025-01-29,1,5.66
O002195,EconomyBox,2025-07-08,2025-07-12,0,5.26
O002196,BalticPost,2025-09-13,2025-09-15,0,4.62
O002197,BalticPost,2025-10-19,2025-10-18,1,4.4
O002198,FastShip,2025-11-02,2025-11-02,1,5.87
O002199,EconomyBox,2025-11-09,2025-11-09,1,3.47
O002200,EconomyBox,2025-11-24,2025-11-23,1,4.56
O002201,BalticPost,2025-10-16,2025-10-15,1,4.4
O002202,FastShip,2025-06-14,2025-06-14,1,5.16
O002203,BalticPost,2025-02-09,2025-02-08,1,4.45
O002204,BalticPost,2025-06-26,2025-06-25,1,4.66
O002205,FastShip,2025-03-20,2025-03-19,1,4.48
O002206,BalticPost,2025-09-07,2025-09-07,1,4.4
O002207,FastShip,2025-10-14,2025-10-14,1,4.72
O002208,EconomyBox,2025-01-22,2025-01-21,1,4.59
O002209,FastShip,2025-09-16,2025-09-15,1,4.3
O002210,FastShip,2025-09-12,2025-09-12,1,6.35
O002211,FastShip,2025-04-25,2025-04-24,1,5.61
O002212,BalticPost,2025-05-26,2025-05-26,1,3.74
O002213,BalticPost,2025-07-01,2025-07-05,0,4.72
O002214,FastShip,2025-03-10,2025-03-09,1,5.04
O002215,BalticPost,2025-08-29,2025-08-31,0,4.12
O002216,FastShip,2025-09-23,2025-09-23,1,5.26
O002217,BalticPost,2025-10-16,2025-10-16,1,4.7
O002218,BalticPost,2025-12-01,2025-12-01,1,5.57
O002219,BalticPost,2025-06-02,2025-06-01,1,4.35
O002220,FastShip,2025-07-17,2025-07-16,1,6.35
O002221,BalticPost,2025-08-03,2025-08-03,1,5.16
O002222,FastShip,2025-08-31,2025-08-30,1,6.45
O002223,BalticPost,2025-11-17,2025-11-19,0,4.3
O002224,BalticPost,2025-09-20,2025-09-20,1,4.89
O002225,BalticPost,2025-10-02,2025-10-01,1,3.46
O002226,EconomyBox,2025-11-12,2025-11-11,1,3.17
O002227,BalticPost,2025-11-17,2025-11-17,1,4.72
O002228,FastShip,2025-09-25,2025-09-24,1,4.72
O002229,BalticPost,2025-02-24,2025-02-26,0,4.26
O002230,BalticPost,2025-07-19,2025-07-18,1,5.07
O002231,FastShip,2025-09-02,2025-09-01,1,5.8
O002232,FastShip,2025-09-11,2025-09-11,1,5.92
O002233,EconomyBox,2025-04-24,2025-04-26,0,4.58
O002234,BalticPost,2025-01-08,2025-01-07,1,3.43
O002235,FastShip,2025-01-26,2025-01-25,1,4.94
O002236,EconomyBox,2025-06-06,2025-06-05,1,4.46
O002237,FastShip,2025-03-07,2025-03-07,1,5.43
O002238,BalticPost,2025-04-15,2025-04-15,1,5.37
O002239,FastShip,2025-06-07,2025-06-06,1,5.7
O002240,FastShip,2025-05-09,2025-05-08,1,6.41
O002241,EconomyBox,2025-08-17,2025-08-17,1,3.49
O002242,FastShip,2025-09-10,2025-09-09,1,4.82
O002243,BalticPost,2025-08-01,2025-08-01,1,4.6
O002244,BalticPost,2025-06-29,2025-06-28,1,4.4
O002245,EconomyBox,2025-02-26,2025-02-25,1,3.57
O002246,FastShip,2025-01-24,2025-01-24,1,5.53
O002247,FastShip,2025-06-16,2025-06-15,1,5.23
O002248,BalticPost,2025-06-01,2025-06-01,1,4.74
O002249,FastShip,2025-06-26,2025-06-26,1,6.1
O002250,BalticPost,2025-07-16,2025-07-16,1,4.62
O002251,BalticPost,2025-08-05,2025-08-04,1,4.32
O002252,FastShip,2025-09-18,2025-09-18,1,4.94
O002253,BalticPost,2025-05-20,2025-05-22,0,5.68
O002254,BalticPost,2025-08-28,2025-08-28,1,3.95
O002255,EconomyBox,2025-04-27,2025-04-26,1,3.96
O002256,FastShip,2025-03-03,2025-03-02,1,5.69
O002257,EconomyBox,2025-03-31,2025-03-30,1,4.93
O002258,BalticPost,2025-01-26,2025-01-25,1,5.18
O002259,FastShip,2025-02-16,2025-02-16,1,5.03
O002260,FastShip,2025-07-25,2025-07-25,1,4.78
O002261,EconomyBox,2025-08-10,2025-08-09,1,3.29
O002262,EconomyBox,2025-08-19,2025-08-18,1,3.52
O002263,FastShip,2025-10-25,2025-10-25,1,7.08
O002264,FastShip,2025-03-11,2025-03-11,1,5.54
O002265,EconomyBox,2025-01-27,2025-01-27,1,4.45
O002266,EconomyBox,2025-02-23,2025-02-22,1,4.96
O002267,EconomyBox,2025-10-29,2025-10-28,1,4.25
O002268,BalticPost,2025-04-23,2025-04-22,1,3.9
O002269,BalticPost,2025-03-16,2025-03-15,1,4.11
O002270,FastShip,2025-04-29,2025-04-28,1,5.43
O002271,BalticPost,2025-06-18,2025-06-17,1,4.09
O002272,BalticPost,2025-06-21,2025-06-21,1,4.68
O002273,FastShip,2025-08-28,2025-08-27,1,5.12
O002274,EconomyBox,2025-09-14,2025-09-17,0,4.79
O002275,BalticPost,2025-07-16,2025-07-16,1,3.56
O002276,EconomyBox,2025-09-17,2025-09-17,1,4.79
O002277,EconomyBox,2025-11-01,2025-11-02,0,4.22
O002278,BalticPost,2025-11-16,2025-11-18,0,5.87
O002279,BalticPost,2025-04-13,2025-04-12,1,4.45
O002280,BalticPost,2025-05-13,2025-05-12,1,4.33
O002281,EconomyBox,2025-07-21,2025-07-21,1,4.71
O002282,BalticPost,2025-07-24,2025-07-23,1,3.7
O002283,BalticPost,2025-06-14,2025-06-14,1,4.45
O002284,EconomyBox,2025-01-29,2025-01-28,1,2.97
O002285,FastShip,2025-06-10,2025-06-09,1,6.04
O002286,BalticPost,2025-09-24,2025-09-23,1,5.46
O002287,FastShip,2025-06-16,2025-06-15,1,5.97
O002288,BalticPost,2025-06-07,2025-06-07,1,4.12
O002289,EconomyBox,2025-08-29,2025-08-29,1,5.33
O002290,EconomyBox,2025-10-07,2025-10-07,1,4.07
O002291,BalticPost,2025-08-01,2025-08-01,1,4.89
O002292,BalticPost,2025-03-14,2025-03-16,0,4.21
O002293,BalticPost,2025-08-26,2025-08-25,1,5.94
O002294,BalticPost,2025-08-27,2025-08-27,1,5.22
O002295,BalticPost,2025-02-09,2025-02-08,1,3.52
O002296,FastShip,2025-07-19,2025-07-22,0,6.35
O002297,EconomyBox,2025-08-13,2025-08-12,1,5.3
O002298,BalticPost,2025-05-31,2025-06-03,0,4.42
O002299,BalticPost,2025-03-29,2025-03-29,1,4.18
O002300,BalticPost,2025-03-23,2025-03-22,1,3.63
O002301,FastShip,2025-05-08,2025-05-07,1,5.03
O002302,FastShip,2025-02-23,2025-02-23,1,6.26
O002303,BalticPost,2025-03-20,2025-03-20,1,5.0
O002304,BalticPost,2025-05-13,2025-05-12,1,5.53
O002305,BalticPost,2025-04-18,2025-04-17,1,4.82
O002306,EconomyBox,2025-06-13,2025-06-15,0,3.93
O002307,FastShip,2025-07-07,2025-07-06,1,4.58
O002308,EconomyBox,2025-04-19,2025-04-21,0,3.56
O002309,BalticPost,2025-05-25,2025-05-24,1,4.65
O002310,FastShip,2025-07-14,2025-07-13,1,4.54
O002311,BalticPost,2025-07-22,2025-07-22,1,3.77
O002312,EconomyBox,2025-01-27,2025-01-27,1,3.45
O002313,EconomyBox,2025-01-14,2025-01-13,1,3.13
O002314,BalticPost,2025-08-25,2025-08-25,1,4.81
O002315,BalticPost,2025-01-06,2025-01-05,1,3.64
O002316,EconomyBox,2025-01-16,2025-01-15,1,3.58
O002317,FastShip,2025-02-21,2025-02-20,1,5.48
O002318,EconomyBox,2025-04-25,2025-04-24,1,3.8
O002319,FastShip,2025-06-04,2025-06-04,1,5.14
O002320,EconomyBox,2025-01-11,2025-01-12,0,3.59
O002321,EconomyBox,2025-02-25,2025-02-25,1,4.26
O002322,EconomyBox,2025-01-25,2025-01-24,1,4.13
O002323,BalticPost,2025-03-09,2025-03-08,1,5.5
O002324,BalticPost,2025-01-29,2025-01-29,1,4.18
O002325,EconomyBox,2025-03-07,2025-03-08,0,4.61
O002326,FastShip,2025-06-04,2025-06-04,1,5.84
O002327,BalticPost,2025-07-03,2025-07-02,1,5.65
O002328,EconomyBox,2025-08-17,2025-08-17,1,4.16
O002329,EconomyBox,2025-04-10,2025-04-09,1,2.98
O002330,FastShip,2025-05-04,2025-05-03,1,4.5
O002331,BalticPost,2025-07-19,2025-07-19,1,4.91
O002332,EconomyBox,2025-03-31,2025-03-31,1,4.03
O002333,BalticPost,2025-04-22,2025-04-22,1,4.99
O002334,FastShip,2025-05-30,2025-05-29,1,5.4
