order_id,customer_id,prospect_id,order_date,market,acquisition_channel,category,order_status,gross_revenue,discount_amount,refund_amount,product_cost,delivery_cost,payment_cost,fulfillment_cost,attributed_marketing_cost,net_revenue,contribution_margin
O000188,C00138,P00473,2025-09-12,LT,Affiliate,Sports,completed,81.21,4.06,0,50.16,5.46,1.66,2.14,0.51,77.15,17.22
O000189,C00139,P00474,2025-03-10,LV,Paid Search,Beauty,completed,52.41,5.24,0,24.33,5.15,1.14,1.91,17.08,47.17,-2.44
O000190,C00140,P00477,2025-10-19,LV,CRM,Electronics,completed,116.71,8.17,79.94,81.02,4.38,2.3,1.91,4.61,28.6,-65.62
O000191,C00140,P00477,2025-11-25,LV,CRM,Electronics,completed,32.05,0.0,0,23.17,3.02,0.78,2.56,0.14,32.05,2.38
O000192,C00141,P00480,2025-03-28,EE,CRM,Electronics,completed,118.9,5.95,0,85.12,5.15,2.34,1.99,3.95,112.95,14.4
O000193,C00142,P00484,2025-02-14,LT,CRM,Pet Care,completed,35.69,0.0,0,17.92,5.16,0.84,2.53,5.34,35.69,3.9
O000194,C00143,P00486,2025-07-30,LT,Organic Search,Home,completed,77.43,7.74,0,44.95,5.66,1.59,2.04,6.61,69.69,8.84
O000195,C00144,P00490,2025-07-02,LV,Paid Search,Sports,completed,47.33,4.73,0,27.57,4.09,1.05,2.7,17.88,42.6,-10.69
O000196,C00144,P00490,2025-08-13,LV,Paid Search,Sports,completed,55.98,0.0,0,33.89,5.0,1.21,2.59,0.54,55.98,12.75
O000197,C00144,P00490,2025-09-30,LV,Paid Search,Home,completed,67.6,3.38,0,37.65,4.89,1.42,2.45,0.54,64.22,17.27
O000198,C00145,P00493,2025-07-07,EE,Affiliate,Sports,completed,88.75,0.0,0,51.36,6.29,1.8,2.32,12.61,88.75,14.37
O000199,C00146,P00505,2025-08-26,EE,Paid Social,Home,completed,109.37,10.94,72.1,63.93,5.89,2.17,2.37,30.55,26.33,-78.58
O000200,C00147,P00506,2025-07-21,LV,Affiliate,Beauty,completed,29.17,0.0,0,13.44,5.47,0.73,2.04,13.74,29.17,-6.25
O000201,C00148,P00508,2025-06-02,LV,Paid Search,Electronics,completed,127.75,12.78,0,89.39,3.4,2.5,2.65,18.82,114.97,-1.79
O000202,C00149,P00513,2025-06-09,LV,Organic Search,Sports,completed,84.43,5.91,0,51.02,3.3,1.72,2.64,3.95,78.52,15.89
O000203,C00150,P00514,2025-08-08,LV,Paid Search,Pet Care,completed,32.33,0.0,0,17.16,5.63,0.78,2.63,20.47,32.33,-14.34
O000204,C00151,P00517,2025-02-18,LV,Organic Search,Beauty,completed,25.41,0.0,16.61,10.68,3.35,0.66,2.52,6.98,8.8,-15.39
O000205,C00152,P00519,2025-07-31,LV,CRM,Home,completed,38.04,1.9,0,21.12,2.98,0.88,2.77,4.98,36.14,3.41
O000206,C00153,P00522,2025-04-06,LT,Paid Search,Pet Care,completed,43.94,2.2,0,22.68,4.5,0.99,2.26,17.01,41.74,-5.7
O000207,C00154,P00523,2025-02-26,LV,Paid Search,Pet Care,completed,21.43,0.0,0,11.29,4.45,0.59,2.16,17.69,21.43,-14.75
O000208,C00155,P00524,2025-03-29,LT,CRM,Pet Care,completed,37.25,3.73,0,18.52,5.05,0.87,2.51,4.79,33.52,1.78
O000209,C00156,P00526,2025-09-05,EE,CRM,Beauty,completed,29.71,2.97,0,13.63,4.19,0.73,2.72,4.08,26.74,1.39
O000210,C00157,P00528,2025-03-17,LV,Paid Search,Pet Care,completed,36.4,1.82,0,18.27,4.71,0.86,2.61,16.44,34.58,-8.31
O000211,C00157,P00528,2025-04-17,LV,Paid Search,Electronics,completed,103.87,7.27,75.47,72.57,4.75,2.07,2.63,0.49,21.13,-61.38
O000212,C00158,P00529,2025-03-30,EE,Affiliate,Beauty,completed,37.38,1.87,0,16.5,5.67,0.87,2.35,16.11,35.51,-5.99
O000213,C00159,P00531,2025-05-31,LV,Organic Search,Pet Care,completed,30.66,0.0,0,16.31,5.23,0.75,2.57,5.21,30.66,0.59
O000214,C00160,P00532,2025-03-11,LT,Organic Search,Pet Care,completed,46.2,0.0,0,23.56,4.79,1.03,2.07,4.81,46.2,9.94
O000215,C00161,P00534,2025-09-10,LV,Organic Search,Pet Care,completed,39.72,1.99,38.43,21.57,4.92,0.91,2.55,5.92,-0.7,-36.57
O000216,C00162,P00535,2025-02-02,LV,Organic Search,Beauty,completed,19.52,0.98,0,9.01,4.03,0.55,2.37,4.8,18.54,-2.22
O000217,C00162,P00535,2025-02-20,LV,Organic Search,Sports,completed,86.52,8.65,0,50.17,3.55,1.76,2.74,0.14,77.87,19.51
O000218,C00162,P00535,2025-04-25,LV,Organic Search,Home,completed,67.26,6.73,0,38.07,2.96,1.41,2.45,0.14,60.53,15.5
O000219,C00163,P00539,2025-02-04,LV,Affiliate,Home,completed,100.25,7.02,0,58.91,4.79,2.0,2.35,15.98,93.23,9.2
O000220,C00163,P00539,2025-03-23,LV,Affiliate,Pet Care,completed,41.84,0.0,0,21.26,4.72,0.95,2.59,0.48,41.84,11.84
O000221,C00164,P00543,2025-07-08,LV,Paid Search,Home,completed,21.4,0.0,0,12.36,3.76,0.59,2.16,15.21,21.4,-12.68
O000222,C00165,P00553,2025-05-22,LV,Paid Search,Sports,completed,106.47,7.45,0,64.83,5.5,2.12,2.22,15.24,99.02,9.11
O000223,C00166,P00554,2025-09-19,LV,Paid Search,Pet Care,completed,49.9,0.0,48.68,26.98,3.43,1.1,2.45,19.01,1.22,-51.75
O000224,C00167,P00558,2025-03-06,LV,Paid Social,Electronics,completed,128.02,0.0,95.01,89.96,4.79,2.5,2.57,26.31,33.01,-93.12
O000225,C00168,P00563,2025-04-18,EE,Paid Search,Pet Care,completed,60.64,4.24,0,32.56,5.76,1.29,1.92,17.85,56.4,-2.98
O000226,C00169,P00567,2025-10-13,EE,CRM,Home,completed,88.52,4.43,0,50.17,5.37,1.79,2.45,4.38,84.09,19.93
O000227,C00170,P00569,2025-06-01,LT,Organic Search,Beauty,completed,31.02,0.0,0,14.18,6.32,0.76,2.44,4.07,31.02,3.25
O000228,C00171,P00570,2025-06-15,EE,CRM,Electronics,completed,81.17,5.68,0,55.24,7.16,1.66,2.45,3.39,75.49,5.59
O000229,C00171,P00570,2025-08-01,EE,CRM,Electronics,completed,145.67,10.2,0,98.79,5.78,2.82,2.09,0.1,135.47,25.89
O000230,C00172,P00571,2025-07-11,EE,Paid Search,Sports,completed,93.23,6.53,0,57.42,5.94,1.88,2.68,16.83,86.7,1.95
O000231,C00172,P00571,2025-08-15,EE,Paid Search,Sports,completed,89.91,6.29,0,55.01,6.9,1.82,2.07,0.5,83.62,17.32
O000232,C00173,P00574,2025-03-15,LV,Paid Search,Home,completed,84.64,0.0,0,49.66,4.27,1.72,2.52,21.84,84.64,4.63
O000233,C00174,P00576,2025-03-07,EE,Paid Social,Beauty,completed,72.6,3.63,0,31.11,5.11,1.51,2.7,26.17,68.97,2.37
O000234,C00174,P00576,2025-03-31,EE,Paid Social,Electronics,completed,142.06,0.0,0,99.24,6.03,2.76,2.2,0.79,142.06,31.04
O000235,C00175,P00581,2025-01-01,LT,Paid Search,Beauty,completed,42.44,0.0,0,18.07,5.27,0.96,2.47,17.56,42.44,-1.89
O000236,C00176,P00583,2025-04-08,LV,Organic Search,Pet Care,completed,26.53,1.33,0,13.21,4.25,0.68,1.93,4.56,25.2,0.57
O000237,C00177,P00587,2025-05-22,LT,Paid Search,Home,completed,66.36,3.32,0,38.13,4.88,1.39,2.59,17.66,63.04,-1.61
O000238,C00178,P00589,2025-04-13,LV,CRM,Home,completed,44.08,0.0,0,26.21,3.51,0.99,2.48,4.41,44.08,6.48
O000239,C00179,P00590,2025-08-28,LV,CRM,Home,completed,49.95,0.0,0,28.06,4.37,1.1,1.99,4.36,49.95,10.07
O000240,C00179,P00590,2025-10-03,LV,CRM,Home,completed,52.64,0.0,0,29.74,5.47,1.15,2.13,0.13,52.64,14.02
O000241,C00180,P00591,2025-09-17,LV,Affiliate,Beauty,completed,54.54,0.0,0,25.28,3.86,1.18,2.59,17.04,54.54,4.59
O000242,C00181,P00595,2025-04-02,LT,Organic Search,Home,completed,64.66,0.0,0,36.79,4.45,1.36,2.76,4.57,64.66,14.73
O000243,C00182,P00598,2025-04-02,LV,Organic Search,Home,completed,103.09,0.0,88.63,58.09,4.03,2.06,2.51,5.62,14.46,-57.85
O000244,C00182,P00598,2025-04-20,LV,Organic Search,Electronics,completed,76.65,0.0,69.46,53.77,3.99,1.58,2.06,0.17,7.19,-54.38
O000245,C00183,P00599,2025-05-21,LT,Organic Search,Sports,completed,18.3,0.0,0,11.21,4.07,0.53,1.92,3.55,18.3,-2.98
O000246,C00184,P00600,2025-08-10,LT,CRM,Home,completed,54.24,2.71,0,31.4,5.43,1.18,2.27,4.11,51.53,7.14
O000247,C00185,P00602,2025-10-13,LT,Organic Search,Pet Care,completed,16.28,1.63,0,8.67,5.81,0.49,2.17,4.1,14.65,-6.59
O000248,C00186,P00615,2025-05-30,LV,Affiliate,Beauty,completed,31.63,0.0,0,14.05,3.78,0.77,2.55,14.94,31.63,-4.46
O000249,C00187,P00616,2025-09-14,EE,Organic Search,Beauty,completed,37.17,0.0,0,16.35,6.56,0.87,2.47,5.06,37.17,5.86
O000250,C00188,P00617,2025-02-20,LT,Paid Social,Electronics,completed,63.71,0.0,0,44.46,3.5,1.35,2.45,24.25,63.71,-12.3
O000251,C00189,P00618,2025-04-17,EE,Paid Search,Home,completed,56.57,3.96,0,30.86,6.35,1.22,2.71,14.41,52.61,-2.94
O000252,C00190,P00619,2025-05-19,EE,Paid Search,Home,completed,88.29,6.18,0,51.48,4.94,1.79,1.99,15.54,82.11,6.37
O000253,C00191,P00622,2025-06-20,EE,Paid Social,Electronics,completed,108.97,0.0,0,74.69,6.79,2.16,2.17,22.75,108.97,0.41
O000254,C00192,P00627,2025-04-20,LV,CRM,Sports,completed,65.78,4.6,65.54,39.05,5.06,1.38,2.8,3.64,-4.36,-56.29
O000255,C00193,P00628,2025-02-08,LV,Paid Social,Home,completed,48.46,4.85,0,26.78,3.89,1.07,2.06,29.5,43.61,-19.69
O000256,C00193,P00628,2025-03-17,LV,Paid Social,Home,completed,51.44,2.57,37.49,29.13,3.78,1.13,2.1,0.89,11.38,-25.65
O000257,C00193,P00628,2025-05-11,LV,Paid Social,Beauty,completed,27.78,1.39,0,11.79,3.62,0.7,2.18,0.89,26.39,7.21
O000258,C00193,P00628,2025-05-03,LV,Paid Social,Beauty,completed,47.45,4.75,0,21.25,3.16,1.05,2.05,0.89,42.7,14.3
O000259,C00193,P00628,2025-08-19,LV,Paid Social,Electronics,completed,103.53,0.0,0,71.82,3.53,2.06,2.57,0.89,103.53,22.66
O000260,C00193,P00628,2025-08-07,LV,Paid Social,Electronics,completed,70.14,3.51,49.89,50.55,5.3,1.46,2.01,0.89,16.74,-43.47
O000261,C00194,P00630,2025-06-08,LV,CRM,Electronics,completed,95.11,0.0,0,67.72,3.83,1.91,2.46,3.22,95.11,15.97
O000262,C00195,P00631,2025-04-03,LV,Affiliate,Electronics,completed,70.46,4.93,0,47.61,4.74,1.47,1.98,15.22,65.53,-5.49
O000263,C00196,P00633,2025-10-20,LV,Paid Social,Sports,completed,99.63,6.97,0,60.23,4.99,1.99,2.79,19.89,92.66,2.77
O000264,C00197,P00634,2025-01-18,LT,Organic Search,Pet Care,completed,33.71,0.0,0,17.45,3.83,0.81,2.3,6.31,33.71,3.01
O000265,C00198,P00637,2025-07-23,LV,CRM,Electronics,completed,61.43,0.0,0,43.1,4.78,1.31,1.99,4.49,61.43,5.76
O000266,C00198,P00637,2025-08-16,LV,CRM,Pet Care,completed,48.15,0.0,0,26.12,3.84,1.07,2.71,0.13,48.15,14.28
O000267,C00199,P00638,2025-10-12,LT,Paid Social,Home,completed,61.01,0.0,0,35.8,4.17,1.3,2.77,27.53,61.01,-10.56
O000268,C00199,P00638,2025-11-07,LT,Paid Social,Electronics,completed,175.2,8.76,121.07,120.99,4.21,3.35,2.47,0.83,45.37,-86.48
O000269,C00200,P00641,2025-05-22,LT,CRM,Home,completed,35.87,1.79,0,20.64,4.91,0.85,2.45,3.09,34.08,2.14
O000270,C00201,P00643,2025-08-14,LT,Paid Search,Electronics,completed,139.61,13.96,0,99.0,3.96,2.71,2.77,17.06,125.65,0.15
O000271,C00202,P00645,2025-04-27,LV,Organic Search,Sports,completed,49.12,0.0,0,29.67,4.76,1.08,2.53,4.46,49.12,6.62
O000272,C00203,P00647,2025-10-19,LT,CRM,Home,completed,75.23,0.0,0,44.15,4.06,1.55,2.4,3.46,75.23,19.61
O000273,C00204,P00648,2025-10-22,LV,Paid Social,Home,completed,62.51,0.0,0,36.52,3.62,1.33,2.33,26.03,62.51,-7.32
O000274,C00205,P00650,2025-06-27,LV,Paid Social,Beauty,completed,30.1,0.0,0,12.99,5.07,0.74,2.69,19.05,30.1,-10.44
O000275,C00206,P00654,2025-09-26,LT,Paid Social,Beauty,completed,44.51,2.23,0,18.96,4.58,1.0,2.68,23.12,42.28,-8.06
O000276,C00207,P00662,2025-04-06,LV,Paid Search,Beauty,completed,33.87,3.39,0,14.36,3.98,0.81,2.11,21.23,30.48,-12.01
O000277,C00208,P00664,2025-04-08,LV,CRM,Beauty,completed,48.52,4.85,0,21.82,3.82,1.07,2.16,3.4,43.67,11.4
O000278,C00209,P00667,2025-03-20,LT,Paid Search,Electronics,completed,127.63,8.93,0,89.64,3.91,2.5,2.0,20.92,118.7,-0.27
O000279,C00210,P00668,2025-07-09,LT,Paid Search,Home,completed,26.25,1.31,0,14.76,6.5,0.67,2.31,18.33,24.94,-17.63
O000280,C00210,P00668,2025-08-03,LT,Paid Search,Pet Care,completed,42.78,0.0,0,23.31,4.76,0.97,2.23,0.55,42.78,10.96
O000281,C00211,P00675,2025-04-20,EE,Paid Search,Electronics,completed,138.06,9.66,0,97.95,5.28,2.69,2.78,14.74,128.4,4.96
O000282,C00211,P00675,2025-06-05,EE,Paid Search,Electronics,completed,87.84,6.15,78.25,62.88,6.03,1.78,2.43,0.44,3.44,-70.12
O000283,C00211,P00675,2025-07-21,EE,Paid Search,Pet Care,completed,34.11,0.0,0,17.95,6.73,0.81,2.73,0.44,34.11,5.45
O000284,C00212,P00677,2025-06-13,EE,Affiliate,Electronics,completed,53.11,0.0,0,36.65,4.23,1.16,2.32,11.38,53.11,-2.63
O000285,C00213,P00679,2025-09-18,LV,Organic Search,Sports,completed,60.59,3.03,0,36.24,4.71,1.29,2.61,4.67,57.56,8.04
O000286,C00214,P00681,2025-09-11,LV,CRM,Sports,completed,54.1,2.71,0,32.18,4.65,1.17,2.17,4.95,51.39,6.27
O000287,C00215,P00691,2025-04-28,EE,CRM,Pet Care,completed,17.68,0.88,0,8.88,6.98,0.52,1.95,3.59,16.8,-5.12
O000288,C00216,P00695,2025-07-08,LV,CRM,Electronics,completed,65.63,4.59,0,44.51,4.32,1.38,2.04,3.81,61.04,4.98
O000289,C00217,P00698,2025-07-22,LV,Paid Social,Beauty,completed,33.28,1.66,0,14.06,3.41,0.8,2.46,20.25,31.62,-9.36
O000290,C00218,P00701,2025-01-28,EE,CRM,Home,completed,30.25,1.51,0,17.23,5.47,0.74,2.16,5.37,28.74,-2.23
O000291,C00219,P00702,2025-01-06,EE,CRM,Beauty,completed,49.25,0.0,0,20.73,4.84,1.09,2.31,4.82,49.25,15.46
O000292,C00220,P00705,2025-05-24,LV,Paid Search,Pet Care,completed,14.42,0.0,0,7.75,4.29,0.46,2.23,12.82,14.42,-13.13
O000293,C00220,P00705,2025-07-04,LV,Paid Search,Sports,completed,55.6,0.0,0,34.01,3.38,1.2,2.06,0.38,55.6,14.57
O000294,C00220,P00705,2025-08-24,LV,Paid Search,Sports,completed,86.68,0.0,0,51.4,4.86,1.76,2.44,0.38,86.68,25.84
O000295,C00221,P00707,2025-07-22,EE,CRM,Sports,completed,36.98,0.0,0,21.67,6.24,0.87,2.27,4.08,36.98,1.85
O000296,C00221,P00707,2025-08-13,EE,CRM,Sports,completed,102.6,7.18,95.19,61.58,5.87,2.05,2.03,0.12,0.23,-71.42
O000297,C00222,P00708,2025-10-05,LV,Paid Social,Sports,completed,58.43,0.0,0,35.0,5.14,1.25,1.94,25.54,58.43,-10.44
O000298,C00222,P00708,2025-11-07,LV,Paid Social,Home,completed,75.34,0.0,0,43.65,4.33,1.56,2.22,0.77,75.34,22.81
O000299,C00222,P00708,2025-12-28,LV,Paid Social,Home,completed,81.86,0.0,0,47.58,3.94,1.67,2.73,0.77,81.86,25.17
O000300,C00223,P00709,2025-06-08,LV,Affiliate,Electronics,completed,42.99,2.15,36.76,30.52,4.13,0.97,2.71,11.13,4.08,-45.38
O000301,C00224,P00713,2025-07-03,LV,Paid Search,Beauty,completed,24.3,0.0,0,10.26,4.41,0.64,2.53,17.79,24.3,-11.33
O000302,C00225,P00714,2025-06-05,LT,Paid Search,Beauty,completed,48.34,0.0,0,21.22,5.54,1.07,1.97,17.82,48.34,0.72
O000303,C00226,P00716,2025-09-03,EE,Paid Search,Home,completed,30.6,0.0,0,17.6,6.01,0.75,2.67,18.04,30.6,-14.47
O000304,C00226,P00716,2025-10-13,EE,Paid Search,Pet Care,completed,24.19,1.21,0,12.92,4.13,0.64,2.2,0.54,22.98,2.55
O000305,C00227,P00717,2025-05-18,LT,Organic Search,Beauty,completed,41.95,2.1,0,18.85,4.6,0.96,2.39,3.96,39.85,9.09
O000306,C00227,P00717,2025-07-03,LT,Organic Search,Electronics,completed,93.87,0.0,0,64.95,6.35,1.89,2.63,0.12,93.87,17.93
O000307,C00228,P00726,2025-02-09,EE,Organic Search,Home,completed,38.97,0.0,0,21.28,5.49,0.9,2.22,6.07,38.97,3.01
O000308,C00229,P00727,2025-05-11,LT,Affiliate,Electronics,completed,146.83,10.28,143.34,102.44,5.46,2.84,2.67,10.81,-6.79,-131.01
O000309,C00230,P00730,2025-10-01,LT,Paid Social,Electronics,completed,74.34,3.72,0,51.87,5.13,1.54,2.54,20.14,70.62,-10.6
O000310,C00231,P00732,2025-07-27,LT,Organic Search,Sports,completed,54.6,0.0,0,33.44,4.38,1.18,2.6,5.79,54.6,7.21
O000311,C00232,P00735,2025-09-03,LV,Paid Social,Beauty,completed,36.91,1.85,0,15.41,4.99,0.86,2.01,26.23,35.06,-14.44
O000312,C00233,P00736,2025-09-17,LT,Organic Search,Sports,completed,62.72,4.39,0,36.67,5.26,1.33,2.69,5.39,58.33,6.99
O000313,C00234,P00737,2025-05-16,LV,Paid Search,Pet Care,completed,15.53,0.0,0,8.38,5.44,0.48,2.2,17.05,15.53,-18.02
O000314,C00235,P00739,2025-05-08,LT,CRM,Electronics,completed,134.93,9.45,0,97.68,4.56,2.63,2.23,3.5,125.48,14.88
O000315,C00236,P00740,2025-04-20,EE,Paid Social,Pet Care,completed,58.2,4.07,0,29.25,5.79,1.25,2.32,24.22,54.13,-8.7
O000316,C00237,P00741,2025-07-02,EE,Paid Social,Sports,completed,48.89,0.0,0,28.81,5.81,1.08,2.45,25.41,48.89,-14.67
O000317,C00237,P00741,2025-08-01,EE,Paid Social,Home,completed,85.63,4.28,0,48.2,5.39,1.74,2.16,0.76,81.35,23.1
O000318,C00237,P00741,2025-09-26,EE,Paid Social,Sports,completed,97.35,0.0,0,56.7,4.16,1.95,1.97,0.76,97.35,31.81
O000319,C00238,P00745,2025-03-26,EE,Paid Search,Pet Care,completed,19.1,0.0,0,10.04,6.22,0.54,1.99,20.86,19.1,-20.55
O000320,C00238,P00745,2025-05-06,EE,Paid Search,Pet Care,completed,12,0.6,0,6.17,6.5,0.42,2.43,0.63,11.4,-4.75
O000321,C00239,P00748,2025-08-19,LV,Paid Search,Beauty,completed,22.57,0.0,0,9.69,4.39,0.61,2.11,23.46,22.57,-17.69
O000322,C00239,P00748,2025-09-16,LV,Paid Search,Home,completed,60.18,4.21,0,32.86,3.59,1.28,2.57,0.7,55.97,14.97
O000323,C00240,P00755,2025-06-11,LV,CRM,Electronics,completed,109.23,0.0,0,76.05,2.92,2.17,2.0,3.38,109.23,22.71
O000324,C00241,P00756,2025-07-30,EE,Affiliate,Beauty,completed,49.1,0.0,0,21.2,5.96,1.08,2.06,14.47,49.1,4.33
O000325,C00242,P00757,2025-02-10,LV,CRM,Sports,completed,46.35,2.32,0,26.87,5.63,1.03,1.9,5.45,44.03,3.15
O000326,C00243,P00759,2025-09-18,LT,Paid Search,Sports,completed,54.44,0.0,0,32.09,3.81,1.18,2.67,21.08,54.44,-6.39
O000327,C00244,P00760,2025-02-28,LV,Organic Search,Sports,completed,89.96,6.3,65.09,52.23,5.26,1.82,2.27,6.94,18.57,-49.95
O000328,C00245,P00761,2025-07-08,LV,CRM,Beauty,completed,38.96,0.0,0,17.9,2.95,0.9,2.31,4.66,38.96,10.24
O000329,C00245,P00761,2025-08-04,LV,CRM,Sports,completed,66.34,4.64,0,39.9,4.27,1.39,2.21,0.14,61.7,13.79
O000330,C00246,P00763,2025-07-09,LT,Paid Search,Sports,completed,47.61,4.76,0,29.58,6.4,1.06,2.46,16.92,42.85,-13.57
O000331,C00247,P00765,2025-10-17,LT,Organic Search,Electronics,completed,121.35,12.13,0,84.41,5.55,2.38,1.97,4.39,109.22,10.52
O000332,C00248,P00766,2025-07-09,LT,Paid Search,Home,completed,29.69,1.48,28.05,17.39,5.34,0.73,2.27,20.29,0.16,-45.86
O000333,C00249,P00767,2025-01-01,LT,Paid Search,Electronics,completed,97.26,6.81,0,65.8,5.15,1.95,2.55,20.17,90.45,-5.17
O000334,C00250,P00768,2025-03-23,EE,Paid Social,Sports,completed,68.05,6.8,0,42.19,4.82,1.42,2.77,21.04,61.25,-10.99
O000335,C00251,P00770,2025-06-01,LT,CRM,Electronics,completed,110.93,11.09,0,76.21,5.1,2.2,2.67,3.83,99.84,9.83
O000336,C00252,P00771,2025-06-20,LV,Organic Search,Home,completed,80.25,0.0,0,47.14,4.26,1.64,2.59,4.92,80.25,19.7
O000337,C00253,P00773,2025-01-14,LV,Organic Search,Beauty,completed,42.36,0.0,0,18.64,4.58,0.96,2.18,4.69,42.36,11.31
O000338,C00254,P00774,2025-05-14,LV,Paid Search,Pet Care,completed,19.68,0.98,0,9.78,4.47,0.55,2.46,17.52,18.7,-16.08
O000339,C00255,P00775,2025-08-24,LV,Organic Search,Beauty,completed,12,1.2,0,5.14,4.49,0.42,2.77,4.82,10.8,-6.84
O000340,C00256,P00778,2025-05-09,LT,Paid Search,Home,completed,55.45,3.88,0,32.42,4.73,1.2,2.36,14.84,51.57,-3.98
O000341,C00257,P00779,2025-10-12,LT,CRM,Home,completed,68.67,0.0,0,38.31,4.53,1.44,2.54,4.81,68.67,17.04
O000342,C00258,P00780,2025-08-21,EE,CRM,Electronics,completed,105.49,0.0,96.26,75.22,5.37,2.1,2.77,4.51,9.23,-80.74
O000343,C00259,P00786,2025-09-24,LT,CRM,Electronics,completed,85.93,4.3,57.12,58.83,6.51,1.75,2.37,4.81,24.51,-49.76
O000344,C00259,P00786,2025-11-02,LT,CRM,Sports,completed,91.15,0.0,0,55.81,4.21,1.84,2.06,0.14,91.15,27.09
O000345,C00259,P00786,2025-11-29,LT,CRM,Electronics,completed,175.52,8.78,0,125.17,5.99,3.36,2.03,0.14,166.74,30.05
O000346,C00260,P00794,2025-04-23,EE,CRM,Pet Care,completed,28.8,1.44,0,15.11,6.25,0.72,2.51,3.96,27.36,-1.19
O000347,C00261,P00797,2025-03-26,LV,Affiliate,Electronics,completed,54.27,2.71,53.23,37.65,4.3,1.18,2.48,17.65,-1.67,-64.93
O000348,C00262,P00799,2025-05-25,LV,Affiliate,Beauty,completed,40.82,4.08,0,18.84,3.5,0.93,2.6,12.98,36.74,-2.11
O000349,C00262,P00799,2025-06-18,LV,Affiliate,Home,completed,69.05,4.83,0,38.09,4.79,1.44,2.22,0.39,64.22,17.29
O000350,C00263,P00803,2025-02-22,LV,Paid Social,Pet Care,completed,40.7,0.0,0,21.0,5.07,0.93,2.21,28.38,40.7,-16.89
O000351,C00263,P00803,2025-04-07,LV,Paid Social,Sports,completed,76.17,5.33,0,45.76,4.21,1.57,2.8,0.85,70.84,15.65
O000352,C00264,P00804,2025-01-12,LV,CRM,Beauty,completed,41.24,0.0,0,17.29,4.12,0.94,2.06,4.31,41.24,12.52
O000353,C00264,P00804,2025-02-26,LV,CRM,Electronics,completed,101.68,7.12,0,73.4,4.43,2.03,2.26,0.13,94.56,12.31
O000354,C00264,P00804,2025-03-25,LV,CRM,Sports,completed,91.12,9.11,0,56.74,4.23,1.84,2.38,0.13,82.01,16.69
O000355,C00265,P00805,2025-10-07,LV,Organic Search,Sports,completed,58.89,2.94,0,35.66,4.23,1.26,1.96,5.03,55.95,7.81
O000356,C00266,P00806,2025-01-19,LV,Organic Search,Pet Care,completed,27.36,1.37,0,14.28,4.68,0.69,2.42,5.06,25.99,-1.14
O000357,C00267,P00807,2025-06-13,LT,Paid Search,Sports,completed,69.0,3.45,0,41.25,3.49,1.44,2.51,14.87,65.55,1.99
O000358,C00268,P00810,2025-06-17,LV,Paid Social,Home,completed,51.73,5.17,0,29.64,4.8,1.13,2.23,18.92,46.56,-10.16
O000359,C00268,P00810,2025-07-22,LV,Paid Social,Pet Care,completed,26.85,1.34,0,13.68,3.25,0.68,1.91,0.57,25.51,5.42
O000360,C00268,P00810,2025-07-27,LV,Paid Social,Pet Care,completed,39.07,0.0,0,19.43,3.64,0.9,2.53,0.57,39.07,12.0
O000361,C00268,P00810,2025-09-15,LV,Paid Social,Electronics,completed,93.79,6.57,0,64.85,3.56,1.89,2.56,0.57,87.22,13.79
O000362,C00268,P00810,2025-10-31,LV,Paid Social,Beauty,completed,56.94,3.99,0,23.68,3.79,1.22,2.76,0.57,52.95,20.93
O000363,C00269,P00816,2025-04-29,LV,Paid Search,Beauty,completed,51.22,0.0,0,23.44,5.0,1.12,2.24,17.19,51.22,2.23
O000364,C00270,P00817,2025-08-05,EE,Organic Search,Pet Care,completed,47.08,0.0,0,25.22,5.69,1.05,2.63,4.98,47.08,7.51
O000365,C00271,P00818,2025-01-04,LV,Paid Search,Sports,completed,63.77,0.0,0,39.54,4.94,1.35,2.19,20.69,63.77,-4.94
O000366,C00272,P00823,2025-03-04,LV,Affiliate,Sports,completed,59.79,4.19,0,36.18,5.49,1.28,2.42,15.61,55.6,-5.38
O000367,C00273,P00824,2025-08-28,LV,Paid Search,Pet Care,completed,25.58,0.0,0,13.59,5.3,0.66,1.95,18.03,25.58,-13.95
O000368,C00273,P00824,2025-10-01,LV,Paid Search,Pet Care,completed,36.97,0.0,0,19.11,3.89,0.87,2.52,0.54,36.97,10.04
O000369,C00274,P00827,2025-06-28,LT,CRM,Beauty,completed,12,0,0,5.07,5.09,0.42,2.04,4.64,12,-5.26
O000370,C00275,P00828,2025-02-28,LV,CRM,Pet Care,completed,46.74,0.0,0,24.88,4.54,1.04,2.16,5.05,46.74,9.07
O000371,C00276,P00830,2025-06-22,LT,Organic Search,Electronics,completed,154.59,7.73,0,106.01,5.06,2.98,2.44,5.64,146.86,24.73
O000372,C00276,P00830,2025-07-24,LT,Organic Search,Sports,completed,82.4,0.0,0,48.73,4.61,1.68,2.18,0.17,82.4,25.03
O000373,C00277,P00831,2025-03-21,EE,Paid Search,Electronics,completed,97.35,9.73,0,70.31,4.09,1.95,2.19,23.19,87.62,-14.11
O000374,C00277,P00831,2025-04-15,EE,Paid Search,Sports,completed,62.06,4.34,40.71,36.81,7.07,1.32,2.76,0.7,17.01,-31.65
O000375,C00278,P00833,2025-01-02,LV,CRM,Beauty,completed,25.9,0.0,0,10.8,4.23,0.67,1.99,3.47,25.9,4.74
